,mols_bitter,T_F,bitter_smiles,bitter,Reference
1494,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552530>,False,C([C@@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O,False,SuperSweet
1495,<rdkit.Chem.rdchem.Mol object at 0x00000201E05524E0>,False,CCCC(CCOC(=O)C)SC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1496,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552490>,False,C([C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O,False,SuperSweet
1497,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552440>,False,CCCCCC(=O)C1=CC=CO1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1498,<rdkit.Chem.rdchem.Mol object at 0x00000201E05523F0>,False,CC(=C)C1CCC(=CC1)C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1499,<rdkit.Chem.rdchem.Mol object at 0x00000201E05523A0>,False,COc1ccc(cc1O)C1NC(=O)c2c(C1)cccc2,False,Rojas et al. (2017)
1500,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552350>,False,OC1C(O)C(O)C(C(C1O)O)O,False,Rojas et al. (2017)
1501,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552300>,False,CCCC1=CC=C(C=C1)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1502,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552260>,False,O=N(=O)c1ccc(c(c1)N)Cl,False,Rojas et al. (2017)
1503,<rdkit.Chem.rdchem.Mol object at 0x00000201E05522B0>,False,CC(=O)OC(C)(C)[C@H](C1)Oc(c12)cc3c(c2)cc(c(=O)o3)C(C)(C)C=C,False,Wiener et al. (2017) - UNIMI
1504,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552210>,False,C([C@@H]1[C@H]([C@@H]([C@H]([13C@@H](O1)O)O)O)O)O,False,SuperSweet
1505,<rdkit.Chem.rdchem.Mol object at 0x00000201E05521C0>,False,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,False,The Good Scents Company Database
1506,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552170>,False,COc1ccc(cc1)C(=O)c1ccccc1C(=O)O,False,Rojas et al. (2017)
1507,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552120>,False,Nc1ccc2c(c1)S(=O)(=O)NC2=O,False,Rojas et al. (2017)
1508,<rdkit.Chem.rdchem.Mol object at 0x00000201E05520D0>,False,O(C(=O)C)CC(NC(=O)C(N)CC(O)=O)C(C)C,False,Rojas et al. (2017)
1509,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552080>,False,COc1ccc(cc1O)C1Sc2c(S1)cccc2,False,Rojas et al. (2017)
1510,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552030>,False,COC(=O)C(NC(=O)C(NC(=O)Nc1ccc(cc1)C#N)CC(=O)O)Cc1ccccc1,False,Rojas et al. (2017)
1511,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552F80>,False,COC(=O)C(C(=O)OC1CCCC1)NC(=O)C(CC(=O)O)N,False,Rojas et al. (2017)
1512,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552F30>,False,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,False,ToxNet
1513,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552EE0>,False,CC1=C(C=C(C=C1)O)C,False,The Good Scents Company Database
1514,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552E90>,False,COc1cc(CCC(=O)c2c(O)cccc2O)ccc1O,False,Rojas et al. (2017)
1515,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552E40>,False,CCCCC/C(=C/C1=CC=CC=C1)/C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1516,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552DF0>,False,O=[Ti]=O,False,ToxNet
1517,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552DA0>,False,CC1=CC[C@H](OC1=O)[C@@H](C)[C@H]2CC[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H]([C@]6(C)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1518,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552D50>,False,CCCC(=O)OCC=CC1=CC=CC=C1,False,The Good Scents Company Database
1519,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552D00>,False,C([C@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,False,SuperSweet
1520,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552CB0>,False,O(C(=O)C1CC1)CCNC(=O)C(N)CC(O)=O,False,Rojas et al. (2017)
1521,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552C60>,False,O(C(=O)CCCC)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1522,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552C10>,False,COC(C1=CC=CC=C1)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1523,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552BC0>,False,C[C@H](CC/C=C(/C)\CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]3CC[C@@]4([C@@]3(C[C@H]([C@@]5([C@H]4CC=C6[C@H]5CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)O)C)C,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1524,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552B70>,False,O(C(=O)CC(NC(=O)C(N)CC(O)=O)C)CC,False,Rojas et al. (2017)
1525,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552B20>,False,CCCCOC(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1526,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552AD0>,False,CCC(C)C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1527,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552A80>,False,CSCCCO,False,The Good Scents Company Database
1528,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552A30>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1529,<rdkit.Chem.rdchem.Mol object at 0x00000201E05529E0>,False,CCCCCCOC(=O)CCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1530,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552990>,False,COc1ccc(cc1O)CCc1ccccc1C,False,Rojas et al. (2017)
1531,<rdkit.Chem.rdchem.Mol object at 0x00000201E05528F0>,False,Oc1ccc(cc1)C1CC(=O)c2c(O1)cccc2O,False,Rojas et al. (2017)
1532,<rdkit.Chem.rdchem.Mol object at 0x00000201E0552940>,False,CCC(CC)C(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1533,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574030>,False,C([C@@H]1[C@H]([13C@@H]([C@H]([C@@H](O1)O)O)O)O)O,False,SuperSweet
1534,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574080>,False,CC(NC(=O)C1C(C)(C)CCC1(C)C)NC(=O)C(CC(=O)O)N,False,Rojas et al. (2017)
1535,<rdkit.Chem.rdchem.Mol object at 0x00000201E05740D0>,False,CC(=CCC/C(=C/COC(=O)CC1=CC=CC=C1)/C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1536,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574120>,False,COc1cc(ccc1O)C(=O)c1ccccc1C(=O)O,False,Rojas et al. (2017)
1537,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574170>,False,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(CC(=O)O)N,False,Rojas et al. (2017)
1538,<rdkit.Chem.rdchem.Mol object at 0x00000201E05741C0>,False,Oc1cccc(c1)O,False,Rojas et al. (2017)
1539,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574210>,False,C([C@@H]1[C@@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,False,SuperSweet
1540,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574260>,False,O[C@@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO[C@@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,False,Wiener et al. (2017) - Phyto-Dictionary
1541,<rdkit.Chem.rdchem.Mol object at 0x00000201E05742B0>,False,CCOC(=O)C(C)/C=C/C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1542,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574300>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1543,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574350>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1544,<rdkit.Chem.rdchem.Mol object at 0x00000201E05743A0>,False,CCOC(=O)CCSC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1545,<rdkit.Chem.rdchem.Mol object at 0x00000201E05743F0>,False,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1546,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574440>,False,CC(C)CC1OC(OC(O1)CC(C)C)CC(C)C,False,The Good Scents Company Database
1547,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574490>,False,CCC(C)C(=O)OCCC(C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1548,<rdkit.Chem.rdchem.Mol object at 0x00000201E05744E0>,False,CCOC(=O)C(C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1549,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574530>,False,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,False,The Good Scents Company Database
1550,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574580>,False,C/C=C/C=C/C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1551,<rdkit.Chem.rdchem.Mol object at 0x00000201E05745D0>,False,O(C(C)C)C(=O)CCNC(=O)C(N)CC(O)=O,False,Rojas et al. (2017)
1552,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574620>,False,NC(=O)Nc1ccccc1C,False,Rojas et al. (2017)
1553,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574670>,False,CCCCCCCCC(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1554,<rdkit.Chem.rdchem.Mol object at 0x00000201E05746C0>,False,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,False,ToxNet
1555,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574710>,False,CC/C=C\CCOC(=O)C1=CC=CC=C1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1556,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574760>,False,[C-]#N.[Ag+],False,ToxNet
1557,<rdkit.Chem.rdchem.Mol object at 0x00000201E05747B0>,False,COc1ccc(cc1O)c1cc2cccc(c2c(=O)o1)O,False,Rojas et al. (2017)
1558,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574800>,False,CCCNC(=O)Nc1ccc(cc1)N(=O)=O,False,Rojas et al. (2017)
1559,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574850>,False,O(C(=O)CCC)CC(NC(=O)C(N)CC(O)=O)CO,False,Rojas et al. (2017)
1560,<rdkit.Chem.rdchem.Mol object at 0x00000201E05748A0>,False,CCC(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1561,<rdkit.Chem.rdchem.Mol object at 0x00000201E05748F0>,False,CCCCC(=O)OCC1=CC=CO1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1562,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574940>,False,CC1=C(SC2=NC(=O)NC(=C12)N)C,False,The Good Scents Company Database
1563,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574990>,False,C1=CC=C(C=C1)COC(=O)/C=C/C2=CC=CC=C2,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1564,<rdkit.Chem.rdchem.Mol object at 0x00000201E05749E0>,False,[O-]Br(=O)=O.[K+],False,ToxNet
1565,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574A30>,False,C/C=C/C/C=C/C(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1566,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574A80>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1567,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574AD0>,False,COC(=O)CCC(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1568,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574B20>,False,CC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O,False,SuperSweet
1569,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574B70>,False,CSCC1OC(C(C1O)O)(O)CSC,False,Rojas et al. (2017)
1570,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574BC0>,False,CC1=CC[C@@H](CC1)C(C)(C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1571,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574C10>,False,CC(=O)/C=C/C1=CC=CO1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1572,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574C60>,False,CC(=O)CCC1=CC(=C(C=C1)O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1573,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574CB0>,False,C([C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O)O,False,SuperSweet
1574,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574D00>,False,CC(C(=O)O)N,False,Rojas et al. (2017)
1575,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574D50>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCCCC)C,False,Rojas et al. (2017)
1576,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574DA0>,False,CC(C)CCOC(=O)C=CC1=CC=CC=C1,False,The Good Scents Company Database
1577,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574DF0>,False,CCCC(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1578,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574E40>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)C)CC,False,Rojas et al. (2017)
1579,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574E90>,False,CC(C(C(C(C=O)O)O)O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1580,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574EE0>,False,CCC/C=C/C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1581,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574F30>,False,COc1ccc(cc1O)C1OC(=O)c2c(S1)cccc2,False,Rojas et al. (2017)
1582,<rdkit.Chem.rdchem.Mol object at 0x00000201E0574F80>,False,CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,False,The Good Scents Company Database
1583,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EF80>,False,O(C(C)(C)C)C(=O)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1584,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EF30>,False,C(COCCO)O,False,The Good Scents Company Database
1585,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EEE0>,False,C/C=C(/C)\C(=O)OCC(C)C,False,The Good Scents Company Database
1586,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EE90>,False,OC[C@@H](O)C(O)[C@H](O)CO,False,Wiener et al. (2017) - Phyto-Dictionary
1587,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EE40>,False,CCC=C(C)C=O,False,The Good Scents Company Database
1588,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EDF0>,False,NC(=O)Nc1ccc(cc1)C,False,Rojas et al. (2017)
1589,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EDA0>,False,O1c2c(OC1)cccc2C\N=C(\Nc1ccc(cc1)C#N)/NCC(O)=O,False,Rojas et al. (2017)
1590,<rdkit.Chem.rdchem.Mol object at 0x00000201E056ED50>,False,C[C@]12CC[C@H](C1)C(C2=O)(C)C,False,The Good Scents Company Database
1591,<rdkit.Chem.rdchem.Mol object at 0x00000201E056ED00>,False,C/C=C/C(=O)OCC(C)C,False,The Good Scents Company Database
1592,<rdkit.Chem.rdchem.Mol object at 0x00000201E056ECB0>,False,O(C(=O)C1CC1)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1593,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EC60>,False,CC(C)COC1=CC(=C(C=C1)C(=O)CCC2=CC=CC=N2)O,False,The Good Scents Company Database
1594,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EC10>,False,CC1CCC2=C(C(=O)OC2=C1)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1595,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EBC0>,False,Clc1ccc(cc1)C(=O)c1ccccc1C(=O)O,False,Rojas et al. (2017)
1596,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EB70>,False,CC(=O)CCC1=CC=C(C=C1)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1597,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EB20>,False,[C-]#[O+],False,ToxNet
1598,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EAD0>,False,CCSC(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1599,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EA80>,False,COc1ccc(cc1O)C(=O)Nc1ccccc1,False,Rojas et al. (2017)
1600,<rdkit.Chem.rdchem.Mol object at 0x00000201E056EA30>,False,CCCCCO,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1601,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E9E0>,False,CCCCCC/C(=C\C1=CC=CC=C1)/C=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1602,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E990>,False,COc1ccc(cc1O)CCc1cccc2c1cccc2,False,Rojas et al. (2017)
1603,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E940>,False,O(C(=O)CNC(=O)C(N)CC(O)=O)C1CCCCC1,False,Rojas et al. (2017)
1604,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E8F0>,False,CC1=CC(=O)CC(C1=O)(C)C,False,The Good Scents Company Database
1605,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E8A0>,False,C1=CC=C(C=C1)/C(=N/NC2=CC=CC=C2)/N=NC3=CC=CC=C3,False,SuperSweet
1606,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E800>,False,C[C@H]([C@@H](C(=O)O)N)O,False,The Good Scents Company Database
1607,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E850>,False,CCC(C)C(=O)OC(C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1608,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E7B0>,False,CCCCC1CCCCC(=O)O1,False,The Good Scents Company Database
1609,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E760>,False,CCCC(C)C(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1610,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E710>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O.O,False,SuperSweet
1611,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E6C0>,False,CCCC(=O)OC1CCCCC1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1612,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E670>,False,COc1cc(ccc1O)C1CC(=O)c2c(O1)cccc2O,False,Rojas et al. (2017)
1613,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E620>,False,COc1ccc(cc1)CCc1ccc(c(c1)O)OC,False,Rojas et al. (2017)
1614,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E5D0>,False,COc1ccc(cc1O)C(=O)Cc1ccccc1,False,Rojas et al. (2017)
1615,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E580>,False,C(C(C(C(C(C=O)O)O)O)O)O.C(C(C(C(C(=O)CO)O)O)O)O,False,SuperSweet
1616,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E530>,False,N#N,False,ToxNet
1617,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E4E0>,False,CCCCCCC(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1618,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E490>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)C(OCC)=O)C1CCCCC1,False,Rojas et al. (2017)
1619,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E440>,False,CC(=CCC/C(=C/COC(=O)C)/C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1620,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E3F0>,False,c1cc(O)ccc1CCC(=O)c2c(cc(O)cc2O)O[C@H](O3)[C@H](O)[C@H](O)[C@@H](O)[C@@H]3C,False,Wiener et al. (2017) - Phyto-Dictionary
1621,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E3A0>,False,COc1ccc(cc1O)C1COc2c(S1)cccc2,False,Rojas et al. (2017)
1622,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E350>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@H](CO)O)[C@H]([C@@H](CO)O)O)O)O)O)O,False,SuperSweet
1623,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E300>,False,CC/C=C\CCCO,False,The Good Scents Company Database
1624,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E2B0>,False,COC1=C(C=C(C=C1)C=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1625,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E260>,False,CC(C)CC(=O)O.N,False,The Good Scents Company Database
1626,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E210>,False,Fc1ccc(cc1)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1627,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E1C0>,False,CCCCOC(=O)[C@H](C)O,False,The Good Scents Company Database
1628,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E170>,False,CCCCCCCC(=O)OCC,False,The Good Scents Company Database
1629,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E120>,False,C([C@@H]([C@H]([C@@H]([C@@H]([14CH2]O)O)O)O)O)O,False,SuperSweet
1630,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E0D0>,False,[O-]C(=O)[C@@H]([NH3+])CC([O-])=O,False,Wiener et al. (2017) - Phyto-Dictionary
1631,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E080>,False,CCCC(=O)OCCC(C)CCCC(=C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1632,<rdkit.Chem.rdchem.Mol object at 0x00000201E056E030>,False,COc1ccc(cc1N)N(=O)=O,False,Rojas et al. (2017)
1633,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555030>,False,CC1CC(=O)C(=O)C1C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1634,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555080>,False,COc1cc2OC3C(c2cc1O)COc1c3cccc1,False,Rojas et al. (2017)
1635,<rdkit.Chem.rdchem.Mol object at 0x00000201E05550D0>,False,ClCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)O,False,Rojas et al. (2017)
1636,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555120>,False,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,False,SuperSweet
1637,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555170>,False,COC1=C(C=CC(=C1)C=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1638,<rdkit.Chem.rdchem.Mol object at 0x00000201E05551C0>,False,CCCCCC(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1639,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555210>,False,CCCCCCCC(=O)OCC1=CC=CO1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1640,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555260>,False,CCCCCCOC(=O)CC1=CC=CC=C1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1641,<rdkit.Chem.rdchem.Mol object at 0x00000201E05552B0>,False,[13CH2]([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,False,SuperSweet
1642,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555300>,False,CC(C)C(=O)C(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1643,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555350>,False,CCCC(CCO)S,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1644,<rdkit.Chem.rdchem.Mol object at 0x00000201E05553A0>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O.O,False,SuperSweet
1645,<rdkit.Chem.rdchem.Mol object at 0x00000201E05553F0>,False,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)(C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1646,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555440>,False,CCCCCCCCCC(C)O,False,The Good Scents Company Database
1647,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555490>,False,O(C(=O)C1CC1C)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1648,<rdkit.Chem.rdchem.Mol object at 0x00000201E05554E0>,False,COc1ccc(cc1O)C=Cc1ccccc1,False,Rojas et al. (2017)
1649,<rdkit.Chem.rdchem.Mol object at 0x00000201E0555530>,False,CC(=CCC/C(=C/CCC(=O)C)/C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
