order,id,name,SMILES,cid
11636,s_26741,CID71573690,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,71573690
11637,s_26743,CID71573769,CC12CCC(C(C1CCC3(C2CC=C4C3(CCC5(C4CC(CC5O)(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)C)C)(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O,71573769
11638,s_26745,CID71587482,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.O,71587482
11639,s_26746,CID71589677,CC1(C2CCC3C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C,71589677
11640,s_26747,CID71623338,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)CO)C(=O)O)C)C)C)CO)O)O)O)OC8C(C(C(C(O8)C(=O)O)O)O)O)O,71623338
11641,s_26749,CID71677454,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)OC)O)O)O)C)C(=O)C=C5C3(CCC6(C5CC(CC6)(C)C(=O)OC)C)C)C)C,71677454
11642,s_26750,CID71677489,CC(=O)OC1C(C(OC(C1OC2C(C(C(C(O2)C(=O)OC)OC(=O)C)OC(=O)C)OC(=O)C)OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)OC)OC(=O)C,71677489
11643,s_26751,CID72700549,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3CC=C5C4(CCC6(C5CC(=C)CC6)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)O)O)O,72700549
11644,s_26752,CID72721154,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Sr+2],72721154
11645,s_26753,CID73415794,[H+].CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[K+].[K+],73415794
11646,s_26754,CID73506308,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3CC=C5C4(CCC6(C5CC(=C)CC6)C(=O)O)C)C)C)O)O)O,73506308
11647,s_26755,CID73506528,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Pt+2],73506528
11648,s_26756,CID73776690,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)OC)O)O)O)C)C)C2C1C)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,73776690
11649,s_26757,CID74221779,CCOC(=O)C1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)OCC)O)O)O)O)O,74221779
11650,s_26758,CID74763852,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,74763852
11651,s_26761,CID75411956,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4C(C(C(OC4OC5CCC6(C(C5(C)CO)CCC7(C6CC=C8C7(CCC9(C8CC(CC9)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)C(=O)O)O)O)O)O)O,75411956
11652,s_26762,CID75411957,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4C(C(C(OC4OC5CCC6(C(C5(C)C)CCC7(C6CC=C8C7(CCC9(C8CC(CC9)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)C(=O)O)O)O)O)O)O,75411957
11653,s_26763,CID75411990,CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C(=O)O)O)O)O)O)O)O,75411990
11654,s_26764,CID76281832,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)OC)O)O)O)C)C)C2C1(C)O)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,76281832
11655,s_26765,CID76902469,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Zn+2],76902469
11656,s_26767,CID77108365,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5C(=O)C=C7C6(CCC8(C7CC(CC8OC9C(C(C(C(O9)CO)O)O)O)(C)C)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,77108365
11657,s_26768,CID77461086,CC1(CC2C3=CC(=O)C4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)OC6C(C(C(C(O6)CO)O)O)O)C)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)C(=O)O)O)O)O)C)C,77461086
11658,s_26775,CID78319251,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C(=O)O)O)O)CO)O)O)O)O,78319251
11659,s_26777,CID85469344,CC1C(C(C(C(O1)OC2CC(CC3C2(CCC4(C3=CC(=O)C5C4(CCC6C5(CCC(C6(C)C)OC7C(C(C(C(O7)C(=O)O)OC8C(C(C(C(O8)C(=O)O)O)O)O)O)O)C)C)C)C)(C)CO)O)O)O,85469344
11660,s_26780,CID86278342,CC(=O)OC1CC(CC2C1(CCC3(C2=CC(=O)C4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)C)C)C)(C)C(=O)O,86278342
11661,s_26781,CID86278344,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7O)(C)CO)C)C)C)C,86278344
11662,s_26782,CID86278365,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C=O)C)C)C)C,86278365
11663,s_26783,CID86278367,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5C(=O)C=C7C6(CCC8(C7CC9(CC8OC9=O)C)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,86278367
11664,s_26786,CID87061467,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K].[K],87061467
11665,s_26787,CID87631158,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.C(C(C(CO)O)O)O,87631158
11666,s_26788,CID87635520,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)OC(=O)CC(C(C(=O)O)O)(C(=O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,87635520
11667,s_26789,CID87635839,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)OC(=O)C(C(C(C(CO)O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,87635839
11668,s_26790,CID87636037,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)OC(=O)C(C(C(C(C=O)O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,87636037
11669,s_26791,CID87636972,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)OC(=O)C(C(C(C(C(CO)O)O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,87636972
11670,s_26792,CID87637324,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)OC(=O)C(C(C(C(C(=O)O)O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,87637324
11671,s_26793,CID88185445,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,88185445
11672,s_26794,CID88256050,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.C(C(C(C(C(C(=O)O)O)O)O)O)O,88256050
11673,s_26795,CID88479839,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6(C(C(C(C(O6)CO)O)O)OC(=O)C7C(C(C(C(O7)O)O)O)O)O)C)CO)C,88479839
11674,s_26796,CID88489321,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C.CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,88489321
11675,s_26797,CID88551414,CC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CC(C6(C5CC(C(C6OC(=O)C)OC(=O)C)(C)C)CO)OC(=O)C)C)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,88551414
11676,s_26798,CID88660675,CCCCCCCCCCCCCCCCCC(=O)OC1C(C(OC(C1OC2C(C(C(C(O2)C(=O)O)O)O)O)OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)O)O,88660675
11677,s_26799,CID88661328,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Ca].[Ca],88661328
11678,s_26802,CID89143010,CC1CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C=O)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C(=O)O,89143010
11679,s_26808,CID89411415,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(CO7)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,89411415
11680,s_26816,CID89847044,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=C)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,89847044
11681,s_26817,CID90069406,CC1(C2CCC3C4CCC5(CCC(CC5C4=CC(=O)C3C2(CCC1OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)O)O)C)(C)C(=O)O)C)C,90069406
11682,s_26820,CID90349829,CC(=O)C1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)O)O)O,90349829
11683,s_26821,CID90478552,[H+].[H+].CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[Na+],90478552
11684,s_26824,CID90658792,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,90658792
11685,s_26825,CID90658901,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,90658901
11686,s_26827,CID91617623,CCC(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(=O)C(C(C(O7)CO)O)O)O)C)CO)O,91617623
11687,s_26829,CID91617909,[H+].[H+].CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[NH4+].O.O.O,91617909
11688,s_26830,CID91618087,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5C(=O)C=C7C6(CCC8(C7CC(CC8OC(=O)C)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,91618087
11689,s_26831,CID91641377,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.O.[K+].[K+],91641377
11690,s_26832,CID91826216,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.O.O.O.O.O,91826216
11691,s_26835,CID91927747,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)C(=O)O)C)C)C)C.O.[K+].[K+],91927747
11692,s_26837,CID91939772,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CC(C2(CC1OC6C(C(C(C(O6)CO)O)O)O)C(=O)O)O)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,91939772
11693,s_26838,CID91939777,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8=O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,91939777
11694,s_26840,CID92135822,[H+].[H+].CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[K+],92135822
11695,s_26863,CID100916137,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC(=O)C)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,100916137
11696,s_26864,CID100916138,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC(=O)C)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,100916138
11697,s_26871,CID100929762,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)OC(C(=O)OC)OCC(=O)OC)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,100929762
11698,s_26872,CID100929763,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)OC(C(=O)OC)OCC(=O)OC)O)C)C)C2C1)C)C(=O)OC)C,100929763
11699,s_26876,CID100955404,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)OC8C(C(C(CO8)O)O)O)O)O)O)O,100955404
11700,s_26878,CID100955406,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)O)O)O)O)O,100955406
11701,s_26880,CID101014422,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OOC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,101014422
11702,s_26881,CID101014423,CC12CCC(CC1C3=CC(=O)C4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)(C)C(=O)O,101014423
11703,s_26883,CID101027459,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)O)OC7C(C(C(CO7)O)O)O)C)C)C2C1C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,101027459
11704,s_26885,CID101027461,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(CO7)O)O)O)C)C)C2C1C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,101027461
11705,s_26888,CID101035588,CC1=C(C(=O)CC(O1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)C(=O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C)(C)C)O,101035588
11706,s_26889,CID101035589,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC9CC(=O)C(=C(O9)C)O)(C)C)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,101035589
11707,s_26892,CID101040535,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)OC6C(C(C(C(O6)C(=O)O)O)O)O)O)C)C)C2C1)C)CC(=O)OC7C(C(C(C(O7)CO)O)O)O)C,101040535
11708,s_26893,CID101048509,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1O)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,101048509
11709,s_26894,CID101048510,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(C(C7)O)(C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)C(=O)O)O)O)O)O,101048510
11710,s_26906,CID101113399,CC(=O)OC1C(C(OC(C1OC(=O)C)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CCC6(C5CC(CC6)(C)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)C(=O)OC)OC(=O)C,101113399
11711,s_26912,CID101223684,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(C(C2=O)O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C,101223684
11712,s_26913,CID101228935,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3C4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC(=O)C)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,101228935
11713,s_26914,CID101239473,CCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3CC=C5C4(CCC6(C5CC(CC6O)(C)C)C)C)C)C)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)C)O)O)O)O)O,101239473
11714,s_26915,CID101243896,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)COC8C(C(C(C(O8)CO)O)O)O)C(=O)O)C)C)C)C(=O)O)O)O)O)O,101243896
11715,s_26916,CID101251604,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CC(C7(C6CC(CC7)(C)C)C(=O)O)O)C)C)C)O)O)O)O)O,101251604
11716,s_26919,CID101251608,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)O,101251608
11717,s_26922,CID101274675,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C,101274675
11718,s_26923,CID101326880,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(OC(C3O)OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)CO)O)O)O)O)O,101326880
11719,s_26924,CID101326881,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(OC(C3O)OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C(=O)O)O)CO)O)O)O)O)O,101326881
11720,s_26925,CID101371229,CCC(C)C(=O)C1C(C(CC2C1(C(C(C3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)O)O)CO)(C)C)OC(=O)C=C(C)CCC=C(C)C,101371229
11721,s_26928,CID101374302,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC9CC(=O)C(=C(O9)C)O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,101374302
11722,s_26929,CID101374303,CC1=C(C(=O)CC(O1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)C)(C)C)O,101374303
11723,s_26930,CID101374304,CC1=C(C(=O)CC(O1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(CO8)O)O)O)C)C)C)C)(C)C)O,101374304
11724,s_26931,CID101385767,CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4)C)(CCC7C6(CC(C(C7(C)C(=O)O)OC8C(C(C(C(O8)C(=O)O)O)O)O)O)C)C)(C)C)O)O)O)O)O,101385767
11725,s_26932,CID101405089,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(C(C(C7(C6CC(C(C7OC(=O)C=C(C)C)C(=O)C)(C)C)CO)O)O)C)C)C)C(=O)O)O)O)O)O)O,101405089
11726,s_26933,CID101415742,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1OC7C(C(C(C(O7)CO)O)O)O)C)C(=O)O)C,101415742
11727,s_26935,CID101417758,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3C(C(OC(C3O)OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C(=O)O)O)CO)O)O)O)O,101417758
11728,s_26936,CID101418972,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,101418972
